# DL iota
1.932735332525663807e+02 4.436599686013461552e-01
1.397387683608587849e+02 2.108860540798769279e-01
1.221565102271949854e+02 7.767918083566255349e-01
1.687465871252634031e+02 8.795682792853845022e-01
1.422557583026284362e+02 7.929719846382616844e-01
1.455859876808448519e+02 1.926445962736020867e-01
1.250637784926679217e+02 6.499021775225611863e-01
1.284670691233998809e+02 5.144227558940541734e-01
1.527654985934633487e+02 6.828517298426692861e-01
1.178693508630198465e+02 8.731271147938937105e-01
1.487578641562722623e+02 7.344734916355966092e-01
1.964523647142615914e+02 3.512900032829089358e-01
1.789292369892382908e+02 6.984535618430234294e-01
1.310925612225197199e+02 4.068575781567838612e-01
1.952458653754154057e+02 4.654727599563776574e-01
1.539338732750488532e+02 5.065133260540419791e-01
1.100415730753534405e+02 5.685346602793811543e-01
1.458201549533635841e+02 2.576060546358549530e-01
1.667130147519071386e+02 4.853159796791739478e-01
1.521104017675160662e+02 1.516541887472846462e-01
1.563988433616341354e+02 7.760019724734563695e-01
1.278091301870958745e+02 5.238534681855542274e-01
2.144062184715658930e+02 4.349106536750229068e-01
1.255910532032047655e+02 6.425785191483965875e-01
1.526619458035372645e+02 7.318812019563281090e-01
1.728989607915668216e+02 7.642409493050759117e-01
1.368919642773793441e+02 6.470836543358853277e-01
1.231507341530417250e+02 6.049434716146202540e-01
1.558315063273792020e+02 3.870212443912657285e-01
1.543847667402546620e+02 1.358355319150984231e-01
1.278248846241496750e+02 5.101174358649114282e-01
1.394215937758849009e+02 2.670756883573148222e-01
1.654768040604040777e+02 7.600472724054433415e-01
1.307455835484439035e+02 5.711333110048442130e-01
1.735836792414315823e+02 6.354316343426534841e-01
1.176623367382625958e+02 5.856872443583135412e-01
1.981980059773229641e+02 5.938738810438629612e-01
1.359341514010703804e+02 5.766289468999314938e-01
1.705185167322232758e+02 4.953362982644589074e-01
1.959314953465335520e+02 4.217167981559966639e-01
1.607031306572887672e+02 3.339949240245254636e-01
1.564690186741258913e+02 4.023727445730347907e-01
1.415743906881281475e+02 5.236516549684497868e-01
1.451504382114077600e+02 1.752746735352808671e-02
1.744594254252486110e+02 4.368422424000737436e-01
1.801606698571486618e+02 3.467750141640799089e-01
1.530294686636473784e+02 1.001624904486160261e+00
1.369822940975180927e+02 3.648331844480354746e-01
1.406622838704059291e+02 8.287522805183265007e-01
1.639639688255153942e+02 5.357588983479244504e-02
1.880124852600581562e+02 7.725676759508006697e-01
1.235046561311820454e+02 5.690688808634013496e-01
1.286450631169741712e+02 6.845593224840358371e-01
1.103533674736820984e+02 8.060706368726384685e-01
1.314590782931156241e+02 9.114608370438755935e-01
1.353303850264289281e+02 5.244337594123571478e-01
1.501111601781023523e+02 5.160718511282609278e-01
1.836651120513775481e+02 2.993699855720706182e-01
2.033944320266301418e+02 2.496404333612053661e-01
1.398998447578214837e+02 6.850095543323835301e-01
1.486529280003526026e+02 3.353748520594154181e-01
1.723711554360361333e+02 3.466152049376144961e-01
1.040631271881396174e+02 1.228626088023269558e+00
1.309529554404188900e+02 4.931447897809935199e-01
1.425933239683248530e+02 4.427741768200546546e-01
1.939389557370808177e+02 3.655643370476672760e-01
1.270843340021207553e+02 8.942632354183006616e-01
1.435825405950733398e+02 5.786258581478023189e-01
1.857908256926581601e+02 1.789773933741949374e-01
1.464610898200863573e+02 5.499536570568088756e-01
1.495949163504680826e+02 6.098603740925174765e-01
1.794148763174403882e+02 6.037305711986271639e-01
1.731630634253984056e+02 6.405758509222372332e-01
1.576603246488499508e+02 1.595224204531279499e-01
1.450581259145519368e+02 8.461555056769434202e-01
1.708710087113960014e+02 3.167311198090598245e-01
1.829853486989975693e+02 7.197101205428326764e-01
1.250401133125454436e+02 9.810486513554268484e-01
1.784294167388982828e+02 7.083876721805326682e-01
1.153514123182607989e+02 7.220764137830242291e-01
1.155423792073569160e+02 4.261225411961477860e-01
1.807030184405329862e+02 1.001290421675427034e-01
1.745789796551799498e+02 1.481247274133701275e-01
1.485397331059203623e+02 9.248247654753671831e-01
1.847020808714646023e+02 4.886440601490563140e-01
1.329107038344133400e+02 3.012840599607832237e-01
1.440060905242083038e+02 6.038909538933198151e-01
1.499943396033781369e+02 4.643153802600040736e-01
1.472820871885685108e+02 7.056793174553330772e-01
1.775810500638852147e+02 4.669890223658367256e-01
1.670258403044405782e+02 5.119748268163890614e-01
1.407637265501904835e+02 6.892141202804991096e-01
1.104270648166387758e+02 2.756402463567102501e-01
2.081228147902954220e+02 3.364704616241282475e-01
1.186634179539392164e+02 3.951281081930287375e-01
1.617238127533839815e+02 1.799683658325362534e-01
1.280777936392656784e+02 1.555512891215031779e-01
2.524498784507941309e+02 3.593183395924516854e-01
1.306586938634295052e+02 4.094816531607047838e-01
1.252198849282430473e+02 8.986739110132376807e-01
1.194679599006955613e+02 6.930595590074739576e-01
1.776931926393336312e+02 2.789408027910600940e-01
1.146821260257623010e+02 6.938407040223354416e-01
1.687902799173163544e+02 5.010870492605463689e-01
1.606071641886525185e+02 5.181482068518521444e-01
1.412808329998912029e+02 5.097616758924334857e-01
1.531757331657860277e+02 5.583828688089398362e-01
1.345915708515943834e+02 6.406157228789680635e-01
1.531383398530526563e+02 1.567749182640851835e-01
1.572320610448050786e+02 1.433574011845279716e-01
1.737096414752934663e+02 2.536448941747063701e-01
1.719329479475179028e+02 5.665835314178195858e-01
8.907834447603187300e+01 1.145305299886271388e+00
1.771987454299256513e+02 6.867293080044638565e-01
1.683520620660430893e+02 8.414709675333202910e-01
1.339666549797098583e+02 4.662418767293507460e-01
1.749324347057472551e+02 5.434781751096761093e-01
1.309529554404188900e+02 4.931447897809935199e-01
1.330966989076520690e+02 3.265986356166439286e-01
1.479502936386604119e+02 7.652499317435573767e-01
2.027275175206990525e+02 5.278741327261400329e-01
1.854596342291883104e+02 2.175723633487587350e-01
1.720353160730556397e+02 4.076493592128445087e-01
1.733893036407915531e+02 5.166436616846703522e-01
1.532553080166547375e+02 5.439670395024690519e-01
1.359034131491002313e+02 8.595523370357374127e-01
1.992582772047803701e+02 5.867879783404766902e-01
1.304732617022401087e+02 8.987437938680713501e-01
1.624023196338145283e+02 7.000700735385922968e-01
1.512869221614306525e+02 5.319987341102214717e-01
1.453756631090660960e+02 3.382819820071196748e-01
1.057667906880617750e+02 5.873612503653324879e-01
1.385764948591445886e+02 9.870029132442613706e-01
1.664107241759117244e+02 8.107482053586675397e-01
1.698051637386770381e+02 6.097680171399280091e-01
1.583970584812429081e+02 4.702741898292597256e-01
1.233915020777085374e+02 6.955021136925841896e-01
1.445083667410202111e+02 3.537517942671497551e-01
1.909825135457181773e+02 8.391253101374606116e-01
1.419216539577490153e+02 6.722516134625813322e-01
1.563161296877973712e+02 9.530809610327350967e-02
1.645424467171293372e+02 6.354105730061510027e-01
1.261088571543972847e+02 9.359840735950311075e-01
1.425933239683248530e+02 4.427741768200546546e-01
2.030170391663802150e+02 4.082537195015625286e-01
1.516885455535225731e+02 5.425688573257185787e-01
1.531500772694905947e+02 4.393935483628275684e-01
1.035636882831126400e+02 5.934000084658213048e-01
1.785495896974160814e+02 5.478159241105577948e-01
1.612329734638123000e+02 1.698512093090147890e-01
1.748717872192864604e+02 7.313040664671346391e-01
1.661462380114080588e+02 2.735078605908498051e-01
2.104820497496054656e+02 5.789336976249126465e-01
1.634643286177396817e+02 2.399081386827043860e-01
1.445603263628415220e+02 5.072207897591072268e-01
1.238875458574958799e+02 6.930709976458100385e-01
1.739392175313351743e+02 3.846300863176961293e-01
7.822560826784116728e+01 9.790570964848663849e-01
2.055787804984380784e+02 3.375761641631358501e-01
1.759911680230416096e+02 5.368357522439051177e-01
1.842154642069569093e+02 1.215465881206960752e-01
1.678375863868346016e+02 2.034462451963355012e-01
1.080038825084414924e+02 6.534585692966494719e-01
1.630808858062279967e+02 5.143122438839751176e-01
1.179341720812044088e+02 7.262751306222470227e-01
1.914226587159397184e+02 2.505987011932901964e-01
1.055878309544591644e+02 1.197583326505986090e+00
1.991374999569428326e+02 4.778281294082559749e-01
1.767260446515849992e+02 5.568937582239303907e-01
1.589046352398291049e+02 4.846518309347338516e-01
1.318662791149696716e+02 6.089122472656263163e-01
1.487809779457938077e+02 8.372431565319331526e-01
1.865179096320794940e+02 2.890473539666505998e-01
1.361701731228794188e+02 6.753040199287836387e-01
1.520940905043952682e+02 6.661185843813326457e-01
1.387146410721545351e+02 8.808056837104492054e-01
1.641591493185056834e+02 2.493579045022031870e-01
1.656480235806204178e+02 3.459099685677772262e-01
1.685781350127550979e+02 6.223771836277740555e-01
1.449095398887268971e+02 7.877210485386170191e-01
1.390694542253017403e+02 3.462920608497297437e-01
2.067343299172280808e+02 5.349103887202892871e-01
1.356883418809089790e+02 8.090185348360492412e-01
1.694078327234537653e+02 7.754536707298017584e-01
1.421199712747001342e+02 2.897386872001205815e-01
1.695812077508796278e+02 2.230533233208285004e-01
1.608623317999339406e+02 5.321372361336695889e-01
1.554965613938567515e+02 6.602408226196665453e-01
1.552400744419352918e+02 2.148996344942499803e-01
1.980261195198809787e+02 3.631167658380825003e-01
1.355457460529147227e+02 3.917755353528316609e-01
1.377087492843870109e+02 5.347541519789652531e-01
1.784700458241453873e+02 1.926791376836862746e-01
2.003041457629966828e+02 3.011458801710271693e-01
4.404996523055077517e+01 1.321286168460368726e+00
1.394295210887656822e+02 7.218724237224618534e-01
1.549524567949950153e+02 4.058256051357724270e-01
5.755848411054274294e+01 4.207952421815631117e-01
2.403633008521924239e+02 2.464065664116623644e-01
1.383180771406884446e+02 7.829112664339943350e-01
1.635090220628500788e+02 2.633923650152134033e-01
1.474568724595706328e+02 3.906440287069137263e-01
1.899360269754317869e+02 5.728323905778153202e-01
1.041958331939049600e+02 9.183748324341811653e-01
1.460607452834340449e+02 7.074288851525367683e-01
2.035606960594669204e+02 4.141503298588908866e-01
1.679078522972652081e+02 6.489440584943554358e-01
1.089077151947829094e+02 7.460925225623668000e-01
1.241177943962829033e+02 7.036201652776220561e-01
1.912576601179077898e+02 4.878787611118524659e-01
2.070060230834934600e+02 3.175157006852591390e-01
1.719790236274562858e+02 1.086328369762238205e-01
1.800775114743967720e+02 1.877616474087688836e-01
1.493387365291157209e+02 1.009942077568606045e-01
1.878367894202990556e+02 3.500068133646099255e-01
2.195742928957006654e+02 5.825120081000328964e-01
1.728115716992576552e+02 3.176596320021007891e-01
1.875650482640899952e+02 2.371810590665914542e-01
1.531135483199295209e+02 3.795567250041105289e-01
1.158763357138151378e+02 6.132373390325104312e-01
1.976011224948076404e+02 2.361028755889372777e-01
1.764110635436609869e+02 5.306527312007425223e-01
1.470259593838064234e+02 4.969013947339147030e-01
1.963123726026000497e+02 5.767588724510721576e-01
2.047776789628026393e+02 1.260509413232887010e-01
1.808582400733776581e+02 4.041269583482869909e-01
1.257315531620117497e+02 6.649325425945141754e-01
2.033123323759454308e+02 1.655684154901959637e-01
1.645244154488389086e+02 3.981194554420937060e-01
1.743760479411216693e+02 2.511168914616370706e-01
1.864526905066744860e+02 2.043446202182339633e-01
9.311205900015374937e+01 1.235004835981833748e+00
2.223191093692921925e+02 2.211329091445728423e-01
1.198022166285790604e+02 3.390731198090488618e-01
1.638541307817039012e+02 4.616413769058622663e-01
1.961603949454191991e+02 1.592176019271349940e-01
1.445083667410202111e+02 3.537517942671497551e-01
1.435624225746889806e+02 6.808010397573946992e-01
2.108838244726174480e+02 1.757107525580083873e-01
1.107180775081802295e+02 5.841288467860827893e-01
1.747692466808117331e+02 6.029265966911108166e-01
1.277880621021975855e+02 6.451089162772970509e-01
1.965840386146237506e+02 3.950784370842073123e-01
1.870378501636853059e+02 4.195406623490735010e-01
1.892784127678771426e+02 1.699573309376387620e-01
1.710008994572385177e+02 2.114028751915131288e-01
1.993373210908880822e+02 3.265944037159917990e-01
1.671901029941265904e+02 7.988559158691483919e-01
1.681786576814550074e+02 3.175934695971487365e-01
1.252787327625891862e+02 3.389025340363902572e-01
1.427337135396582823e+02 4.104016263699534761e-01
1.929358865815159447e+02 9.303272577036365842e-02
1.939389557370808177e+02 3.655643370476672760e-01
1.360295739027479840e+02 7.241730743191703290e-01
1.822591415364906879e+02 2.431745820045691231e-01
1.807441144047243142e+02 3.656788674450636711e-01
2.030170391663802150e+02 4.082537195015625286e-01
1.637063449372484456e+02 2.470112864516322837e-01
1.621039359726710813e+02 7.566620496730696033e-01
8.802817396195521837e+01 8.875839911157408224e-01
2.158041878119577461e+02 5.778873140875564474e-01
1.376895373247739371e+02 5.395106998728506076e-01
2.038384897940833298e+02 3.688182931507335560e-01
1.712385820783573251e+02 2.907177530055036208e-01
1.437611205603267024e+02 3.824474895552736342e-01
1.401758784239145257e+02 5.646482177257694524e-01
1.441145538826537802e+02 4.643686304285149502e-01
1.719329479475179028e+02 5.665835314178195858e-01
1.733124907048925252e+02 6.421561346879607335e-01
1.678222505272345018e+02 9.262597818763529389e-01
1.684693993195556914e+02 2.537016061472661121e-01
1.444102243843642555e+02 5.040431108527503312e-01
1.731680629659868771e+02 1.179410055960299353e-01
1.932735332525663807e+02 4.436599686013461552e-01
1.951841885390097389e+02 5.793044634997065456e-01
1.301911589327561956e+02 6.066251121778858391e-01
1.437611205603267024e+02 3.824474895552736342e-01
1.975748567174441916e+02 1.763477275446222736e-01
2.000096893494281574e+02 2.715141260856970273e-01
9.382212556093878675e+01 6.708555705041447936e-01
1.328956795289226136e+02 3.280468349364247249e-01
1.979833931495734021e+02 2.433104532192778002e-01
1.541955830402971515e+02 6.785460648421327567e-01
1.688230580226157826e+02 9.503768501132319191e-01
1.592414224677954451e+02 8.430952174714072267e-02
1.652574488594308946e+02 2.404322984204827485e-01
1.564965755046282254e+02 4.404932742806741963e-01
1.075726796402097989e+02 4.586434200711844156e-01
1.448795965312115754e+02 6.402620739006406048e-01
1.844713563543624559e+02 1.989964498232548173e-01
1.202324380162043980e+02 7.455056902734504831e-01
1.550365200831337233e+02 4.718979585687819167e-01
1.789589404531555488e+02 8.607460731508994600e-01
1.612151999612570989e+02 3.525157487870510531e-01
9.202763481640906207e+01 3.814600392751295033e-01
1.500712587042574171e+02 7.856320379607885096e-01
1.490746494762499879e+02 6.191878365597465184e-01
1.661241970534811685e+02 2.261581170355220216e-01
1.911860787090836311e+02 5.321745709391165757e-01
1.675204846702548593e+02 6.035763635843716113e-01
1.520307309280005938e+02 3.446526489955989980e-01
1.873187636908789386e+02 3.427593954869321280e-01
1.660088407379129762e+02 4.868608115719703644e-01
1.691502337256438011e+02 4.150119533815233019e-01
1.899853902762484097e+02 7.144274533412575678e-01
1.729975545593004540e+02 7.145041688295745708e-01
1.625100955722592460e+02 5.490848375227923572e-01
8.797273976269002560e+01 1.279216220986910457e+00
2.027606154689922278e+02 1.953179096577287721e-01
1.666010852786817225e+02 3.859753238648312434e-01
1.642286542034377703e+02 5.440782250846132317e-01
1.719790236274562858e+02 1.086328369762238205e-01
1.640280569700989588e+02 4.273604588513080782e-01
1.342332762917078526e+02 4.822873698133149922e-01
1.242379233041397271e+02 6.264789896708151673e-01
1.867152807239797028e+02 2.002806261064353777e-01
1.214779257870149536e+02 5.277524689359993637e-01
1.914552534964556969e+02 2.403860631272296544e-01
